ID,Name,ID,Name,IATACountryCode,ICAOCode,City,CityName,IATACode,IATACountryCode,ICAOCode,Latitude,Longitude,TimeZone
arp_sfc_gp,St-François Airport,,,,,,St-François,SFC,GP,TFFC,16.25786,-61.262554,America/Guadeloupe
arp_tro_au,Taree Airport,,,,,,Taree,TRO,AU,YTRE,-31.889507,152.51169,Australia/Sydney
arp_mga_ni,Augusto Cesar Sandino International Airport,,,,,,Managua,MGA,NI,MNMG,12.14233,-86.169014,America/Managua
arp_hdg_cn,Handan Airport,,,,,,Handan,HDG,CN,ZBHD,36.52478,114.42595,Asia/Shanghai
arp_lin_it,Linate Airport,cit_mil_it,Milan,IT,,,Milan,LIN,IT,LIML,45.448635,9.276524,Europe/Rome
arp_mri_us,Merrill Field Airport,cit_anc_us,Anchorage,US,,,Anchorage,MRI,US,PAMR,61.214603,-149.8434,America/Anchorage
arp_mym_gy,Monkey Mountain Airport,,,,,,Monkey Mountain,MYM,GY,SYMM,4.452297,-59.60323,America/Guyana
arp_raa_pg,Rakanda Airport,,,,,,Rakanda,RAA,PG,,-4.16667,152.467,Pacific/Port_Moresby
arp_deh_us,Decorah Municipal Airport,,,,,,Decorah,DEH,US,KDEH,43.275616,-91.73741,America/Chicago
arp_ile_us,Skylark Field,cit_ile_us,Killeen/Fort Hood,US,,,Killeen,ILE,US,KILE,31.086573,-97.68598,America/Chicago
arp_tli_id,Sultan Bantilan Airport,,,,,,Tolitoli,TLI,ID,WAMI,1.122564,120.79357,Asia/Makassar
arp_tar_it,Taranto-Grottaglie Airport,,,,,,Grottaglie,TAR,IT,LIBG,40.518475,17.402933,Europe/Rome
arp_ynn_au,Yandicoogina Airport,,,,,,Yandicoogina,YNN,AU,LFGO,-22.673075,119.16563,Australia/Perth
arp_aue_eg,Abu Rudeis Airport,,,,,,Abu Rudeis,AUE,EG,,28.901827,33.19866,Africa/Cairo
arp_ado_au,Andamooka Airport,,,,,,Andamooka,ADO,AU,YAMK,-30.43774,137.13828,Australia/Adelaide
arp_igl_tr,Çiğli Airport,cit_izm_tr,Izmir,TR,,,Izmir,IGL,TR,LTBL,38.51218,27.010695,Europe/Istanbul
arp_koi_gb,Kirkwall Airport,,,,,,Kirkwall,KOI,GB,EGPA,58.95606,-2.903675,Europe/London
arp_htw_us,Lawrence County Airpark,,,,,,Chesapeake,HTW,US,KHTW,38.420006,-82.49412,America/New_York
arp_ynz_cn,Yancheng Nanyang International Airport,,,,,,Yancheng,YNZ,CN,ZSYN,33.427704,120.20589,Asia/Shanghai
arp_mjq_us,Jackson Municipal Airport,,,,,,Jackson,MJQ,US,KMJQ,43.65,-94.986664,America/Chicago
arp_kxe_za,Klerksdorp Airport,,,,,,Klerksdorp,KXE,ZA,FAKD,-26.870478,26.719013,Africa/Johannesburg
arp_lbo_cd,Lusambo Airport,,,,,,Lusambo,LBO,CD,FZVI,-4.962059,23.378466,Africa/Lubumbashi
arp_mii_br,Marilia Airport,,,,,,Marília,MII,BR,SBML,-22.196924,-49.927605,America/Sao_Paulo
arp_utm_us,Tunica Municipal Airport,,,,,,Tunica,UTM,US,KUTA,34.682148,-90.34906,America/Chicago
arp_ohr_de,Wyk auf Föhr Airport,,,,,,Wyk auf Föhr,OHR,DE,EDXY,54.683933,8.529454,Europe/Berlin
arp_jty_gr,Astypalaia Island National Airport,,,,,,Astypalaia Island,JTY,GR,LGPL,36.580765,26.37507,Europe/Athens
arp_bkx_us,Brookings Regional Airport,,,,,,Brookings,BKX,US,KBKX,44.3042,-96.81437,America/Chicago
arp_kto_gy,Kato Airport,,,,,,Kato,KTO,GY,SYKT,4.64984,-59.8303,America/Guyana
arp_ore_fr,Orléans-Bricy,,,,,,Orleans,ORE,FR,LFOZ,47.98326,1.776749,Europe/Paris
arp_ubp_th,Ubon Ratchathani Airport,,,,,,Ubon Ratchathani,UBP,TH,VTUU,15.249156,104.870316,Asia/Bangkok
arp_ola_no,Ørland Airport,,,,,,Ørland,OLA,NO,ENOL,63.699265,9.608222,Europe/Oslo
arp_zse_re,Pierrefonds Airport,,,,,,Saint-Pierre,ZSE,RE,FMEP,-21.320824,55.424313,Indian/Reunion
arp_xic_cn,Xichang Qingshan Airport,,,,,,Xichang,XIC,CN,ZUXC,27.978949,2.186174,Africa/Algiers
arp_agp_es,Málaga Airport,,,,,,Málaga,AGP,ES,LEMG,36.675964,-4.495603,Europe/Madrid
arp_efk_us,Newport State Airport,,,,,,Newport,EFK,US,KEFK,44.889366,-72.22823,America/New_York
arp_rmu_es,Región de Murcia International Airport,,,,,,Corvera,RMU,ES,LEMI,37.803493,-1.12711,Europe/Madrid
arp_cig_us,Craig-Moffat Airport,,,,,,Craig,CIG,US,KCAG,40.493702,-107.52283,America/Denver
arp_gab_us,Gabbs Airport,,,,,,Gabbs,GAB,US,KGAB,38.923073,-117.95692,America/Los_Angeles
arp_nym_ru,Nadym Airport,,,,,,Nadym,NYM,RU,USMM,65.48044,72.69565,Asia/Yekaterinburg
arp_cai_eg,Cairo International Airport,cit_cai_eg,Cairo,EG,,,Cairo,CAI,EG,HECA,30.121954,31.40751,Africa/Cairo
arp_mjs_mz,Maganja da Costa Airport,,,,,,Maganja da Costa,MJS,MZ,,-25.35,32.2167,Africa/Maputo
arp_ede_us,Northeastern Regional Airport,,,,,,Edenton,EDE,US,KEDE,36.027233,-76.56679,America/New_York
arp_rlr_mg,Relais de la Reine Airport,,,,,,Isalo,RLR,MG,,-22.643745,45.33056,Indian/Antananarivo
arp_szb_my,Sultan Abdul Aziz Shah Airport,cit_kul_my,Kuala Lumpur,MY,,,Kuala Lumpur,SZB,MY,WMSA,3.132291,101.549805,Asia/Kuala_Lumpur
arp_tnh_cn,Tonghua Sanyuanpu Airport,,,,,,Tonghua,TNH,CN,ZYTN,42.253887,125.70333,Asia/Shanghai
arp_tuc_ar,Tucuman Airport,,,,,,San Miguel de Tucumán,TUC,AR,SANT,-26.8409,-65.1049,America/Argentina/Tucuman
arp_ccr_us,Buchanan Field Airport,,,,,,Concord,CCR,US,KCCR,37.988876,-122.05808,America/Los_Angeles
arp_gma_cd,Gemena Airport,,,,,,Gemena,GMA,CD,FZFK,3.235462,19.77072,Africa/Kinshasa
arp_irm_ru,Igrim Airport,,,,,,Igrim,IRM,RU,USHI,63.19893,64.43998,Asia/Yekaterinburg
arp_ilr_ng,Ilorin International Airport,,,,,,Ilorin,ILR,NG,DNIL,8.439087,4.494328,Africa/Lagos
arp_akf_ly,Kufra Airport,,,,,,Kufra,AKF,LY,HLKF,24.17802,23.313778,Africa/Tripoli
arp_tby_bw,Tshabong Airport,,,,,,Tshabong,TBY,BW,FBTS,-26.034155,22.402542,Africa/Gaborone
arp_bbm_kh,Battambang Airport,,,,,,Battambang,BBM,KH,VDBG,13.095437,103.22436,Asia/Phnom_Penh
arp_hzh_cn,Liping Airport,,,,,,Liping,HZH,CN,ZUNP,26.322275,109.15283,Asia/Shanghai
arp_thc_lr,Tchien Airport,,,,,,Tchien,THC,LR,GLTN,6.049545,-8.138927,Africa/Monrovia
arp_mgh_za,Margate Airport,,,,,,Margate,MGH,ZA,FAMG,-30.85877,30.34344,Africa/Johannesburg
arp_nko_mg,Ankokoambo Airport,,,,,,Ankokoambo,NKO,MG,,-16.567183,44.46612,Indian/Antananarivo
arp_hya_us,Barnstable Municipal Airport,,,,,,Hyannis,HYA,US,KHYA,41.668365,-70.2826,America/New_York
arp_apa_us,Centennial Airport,cit_den_us,Denver,US,,,Denver,APA,US,KAPA,39.57277,-104.84891,America/Denver
arp_fcb_za,Ficksburg Sentraoes Airport,,,,,,Ficksburg,FCB,ZA,FAFB,-28.8231,27.9089,Africa/Johannesburg
arp_hfn_is,Hornafjörður Airport,,,,,,Hornafjordur,HFN,IS,BIHN,64.29894,-15.227738,Atlantic/Reykjavik
arp_yar_ca,La Grande-3 Airport,,,,,,La Grande-3,YAR,CA,CYAD,53.571556,-76.19315,America/Toronto
arp_hos_ar,Chos Malal Airport,,,,,,Chos Malal,HOS,AR,SAHC,-37.44324,-70.224464,America/Argentina/Salta
arp_guc_us,Gunnison-Crested Butte Regional Airport,,,,,,Gunnison,GUC,US,KGUC,38.535576,-106.9342,America/Denver
arp_mox_us,Morris Municipal Airport,,,,,,Morris,MOX,US,,41.424725,-88.42032,America/Chicago
arp_nag_in,Dr. Babasaheb Ambedkar International Airport,,,,,,Nagpur,NAG,IN,VANP,21.09151,79.050964,Asia/Kolkata
arp_mgu_mm,Manaung Airport,,,,,,Manaung,MGU,MM,VYMN,18.845936,93.68534,Asia/Yangon
arp_sko_ng,Sadiq Abubakar III International Airport,,,,,,Sokoto,SKO,NG,DNSO,12.917005,5.207795,Africa/Lagos
arp_wkk_us,Aleknagik Airport,,,,,,Aleknagik,WKK,US,,59.282692,-158.6179,America/Anchorage
arp_ela_us,Eagle Lake Airport,,,,,,Eagle Lake,ELA,US,KELA,29.600586,-96.32215,America/Chicago
arp_kor_pg,Kokoro Airport,,,,,,Kakoro,KOR,PG,AYRO,-7.81667,146.55,Pacific/Port_Moresby
arp_mwc_us,Lawrence J. Timmerman Airport,cit_mke_us,Milwaukee,US,,,Milwaukee,MWC,US,KMWC,43.111874,-88.03363,America/Chicago
arp_prb_us,Paso Robles Municipal Airport,,,,,,Paso Robles,PRB,US,KPRB,35.67199,-120.63322,America/Los_Angeles
arp_hlg_us,Wheeling Ohio County Airport,,,,,,Wheeling,HLG,US,KHLG,40.176945,-80.646736,America/New_York
arp_alq_br,Alegrete Novo Airport,,,,,,Alegrete,ALQ,BR,SSLT,-29.817474,-55.892986,America/Sao_Paulo
arp_avu_sb,Avu Avu Airport,,,,,,Avu Avu,AVU,SB,AGGJ,-9.84087,160.38478,Pacific/Guadalcanal
arp_lme_fr,Le Mans-Arnage Airport,,,,,,Le Mans,LME,FR,LFRM,47.94795,0.199975,Europe/Paris
arp_roi_th,Roi Et Airport,,,,,,Roi Et,ROI,TH,VTUV,16.11679,103.77537,Asia/Bangkok
arp_tsw_pg,Tsewi Airport,,,,,,Tsewi,TSW,PG,,-6.966979,146.03247,Pacific/Port_Moresby
arp_vji_us,Virginia Highlands Airport,,,,,,Abingdon,VJI,US,KVJI,36.68623,-82.03399,America/New_York
arp_cep_bo,Concepción Airport,,,,,,Concepción,CEP,BO,SLCP,-16.140383,-62.027504,America/La_Paz
arp_yze_ca,Gore Bay-Manitoulin Airport,,,,,,Gore Bay,YZE,CA,CYZE,45.884556,-82.56845,America/Toronto
arp_vjq_mz,Gurue Airport,,,,,,Gurue,VJQ,MZ,,-14.818201,36.533916,Africa/Maputo
arp_wnp_ph,Naga Airport,,,,,,Naga,WNP,PH,RPUN,13.584837,123.268654,Asia/Manila
arp_cqd_ir,Shahrekord Airport,,,,,,Shahre Kord,CQD,IR,OIFS,32.296555,50.84109,Asia/Tehran
arp_bmg_us,Monroe County Airport,,,,,,Bloomington,BMG,US,KBMG,39.146614,-86.61552,America/Indiana/Indianapolis
arp_lly_us,South Jersey Regional Airport,,,,,,Mount Holly,LLY,US,KVAY,39.94287,-74.84521,America/New_York
arp_xrq_cn,Xinbarag Youqi Baogede Airport,,,,,,Hulunbuir,XRQ,CN,,48.575584,116.939384,Asia/Shanghai
arp_dbt_et,Debre Tabor Airport,,,,,,Debre Tabor,DBT,ET,HADT,11.967,38,Africa/Addis_Ababa
arp_ebw_cm,Ebolowa Airport,,,,,,Ebolowa,EBW,CM,FKKW,2.876557,11.183906,Africa/Douala
arp_anc_us,Ted Stevens Anchorage International Airport,cit_anc_us,Anchorage,US,,,Anchorage,ANC,US,PANC,61.175144,-149.99304,America/Anchorage
arp_tdp_pe,Trompeteros Airport,,,,,,Trompeteros,TDP,PE,SPDR,-3.804607,-75.04024,America/Lima
arp_dwc_ae,Al Maktoum International Airport,cit_dxb_ae,Dubai,AE,,,Dubai,DWC,AE,OMDW,24.89344,55.143776,Asia/Dubai
arp_cfu_gr,Corfu International Airport,,,,,,Kerkyra,CFU,GR,LGKR,39.60353,19.912107,Europe/Athens
arp_kzn_ru,Kazan International Airport,,,,,,Kazan,KZN,RU,UWKD,55.60982,49.281204,Europe/Moscow
arp_npy_tz,Mpanda Airport,,,,,,Mpanda,NPY,TZ,,-6.355392,31.078648,Africa/Dar_es_Salaam
arp_oss_kg,Osh Airport,,,,,,Osh,OSS,KG,UCFO,40.60863,72.79163,Asia/Bishkek
arp_suk_ru,Sakkyryr Airport,,,,,,Batagay-Alyta,SUK,RU,UEBS,67.792114,130.39352,Asia/Yakutsk
arp_utu_pa,Ustupo Airport,,,,,,Ustupo,UTU,PA,,9.137784,-77.93337,America/Panama
arp_bwg_us,Bowling Green-Warren County Regional Airport,,,,,,Bowling Green,BWG,US,KBWG,36.963505,-86.42331,America/Chicago
arp_cub_us,Jim Hamilton-L.B. Owens Airport,cit_cae_us,Columbia,US,,,Columbia,CUB,US,KCUB,33.970848,-80.99575,America/New_York
arp_syf_ca,Silva Bay Seaplane Base Airport,,,,,,Gabriola Island,SYF,CA,,39.763992,-101.797844,America/Chicago
arp_xza_bf,Zabré Airport,,,,,,Zabré,XZA,BF,DFEZ,11.169181,-0.622362,Africa/Ouagadougou
arp_bpg_br,Barra do Garças Airport,,,,,,Barra do Garças,BPG,BR,SBBW,-15.860426,-52.389454,America/Cuiaba
arp_rak_ma,Marrakesh Menara Airport,,,,,,Marrakech,RAK,MA,GMMX,31.606941,-8.036552,Africa/Casablanca
arp_swv_pk,Severo-Evensk Airport,,,,,,Shikarpur,SWV,PK,,61.92165,159.22758,Asia/Magadan
arp_hrl_us,Valley International Airport,,,,,,Harlingen,HRL,US,KHRL,26.226095,-97.658295,America/Chicago
arp_boq_pg,Boku Airport,,,,,,Boku,BOQ,PG,,-6.26667,155.217,Pacific/Port_Moresby
arp_gut_de,Royal Air Force Station Gütersloh Airport,,,,,,Gütersloh,GUT,DE,ETUO,51.922565,8.306664,Europe/Berlin
arp_ebs_us,Webster City Municipal Airport,,,,,,Webster City,EBS,US,KEBS,42.436646,-93.86889,America/Chicago
arp_gyl_au,Argyle Airport,,,,,,Argyle,GYL,AU,YARG,-16.636269,128.45029,Australia/Perth
arp_cdw_us,Essex County Airport,,,,,,Caldwell,CDW,US,KCDW,40.87486,-74.28023,America/New_York
arp_sbt_us,Sabetta International Airport,,,,,,Sabetta,SBT,US,USDA,71.219,72.053696,Asia/Yekaterinburg
arp_sha_cn,Shanghai Hongqiao International Airport,cit_sha_cn,Shanghai,CN,,,Shanghai,SHA,CN,ZSSS,31.194977,121.33582,Asia/Shanghai
arp_aeb_cn,Baise Bama Airport,,,,,,Baise,AEB,CN,ZGBS,23.720222,106.962585,Asia/Shanghai
arp_jbt_us,Bethel Seaplane Base,cit_bet_us,Bethel,US,,,Bethel,JBT,US,PABE,60.782013,-161.74306,America/Anchorage
arp_btx_au,Betoota Airport,,,,,,Betoota,BTX,AU,YBEO,-25.64147,140.78857,Australia/Brisbane
arp_gkt_us,Gatlinburg-Pigeon Forge Airport,,,,,,Sevierville,GKT,US,KGKT,35.858864,-83.53359,America/New_York
arp_dsd_gp,La Désirade Airport,,,,,,Grande Anse,DSD,GP,TFFA,16.296986,-61.08421,America/Guadeloupe
arp_ptc_us,Port Alice Seaplane Base,,,,,,Port Alice,PTC,US,,50.683746,-127.37589,America/Vancouver
arp_lit_us,Bill and Hillary Clinton National Airport,,,,,,Little Rock,LIT,US,KLIT,34.730053,-92.22298,America/Chicago
arp_dnq_au,Deniliquin Airport,,,,,,Deniliquin,DNQ,AU,YDLQ,-35.5597,144.94882,Australia/Sydney
arp_eke_gy,Ekereku Airport,,,,,,Ekereku,EKE,GY,SYEK,6.66667,-60.85,America/Guyana
arp_scp_fr,Mont-Dauphin - Saint-Crépin Airport,,,,,,Mont-Dauphin,SCP,FR,LFNC,44.701664,6.600029,Europe/Paris
arp_smj_pg,Sim Airport,,,,,,Sim,SMJ,PG,,-7.750043,146.9275,Pacific/Port_Moresby
arp_brk_au,Bourke Airport,,,,,,Bourke,BRK,AU,YBKE,-30.039455,145.95074,Australia/Sydney
arp_vak_us,Chevak Airport,,,,,,Chevak,VAK,US,PAVA,61.53975,-165.60033,America/Nome
arp_kgu_my,Keningau Airport,,,,,,Keningau,KGU,MY,WBKG,5.355071,116.16446,Asia/Kuching
arp_ttr_id,Pongtiku Airport,,,,,,Makale,TTR,ID,WAWT,-3.044248,119.821175,Asia/Makassar
arp_jjn_cn,Quanzhou Jinjiang International Airport,,,,,,Quanzhou,JJN,CN,ZSQZ,24.797886,118.592316,Asia/Shanghai
arp_tnm_aq,Teniente Rodolfo Marsh Martin Airport,,,,,,King George Island,TNM,AQ,SCRM,-62.190918,-58.98646,Antarctica/South_Pole
arp_cos_us,Colorado Springs Airport,cit_cos_us,Colorado Springs,US,,,Colorado Springs,COS,US,KCOS,38.803757,-104.7018,America/Denver
arp_xyr_pg,Edwaki Airport,,,,,,Yellow River,XYR,PG,AYED,-3.882416,141.79268,Pacific/Port_Moresby
arp_pox_fr,Pontoise - Cormeilles-en-Vexin Airport,cit_par_fr,Paris,FR,,,Paris,POX,FR,LFPT,49.09937,2.039917,Europe/Paris
arp_vch_uy,Vichadero Airport,,,,,,Vichadero,VCH,UY,SUVO,-31.742552,-54.589493,America/Montevideo
arp_cte_pa,Carti Airport,,,,,,Carti,CTE,PA,,9.31347,-79.1016,America/Panama
arp_dlz_mn,Dalanzadgad Airport,,,,,,Dalanzadgad,DLZ,MN,ZMDZ,43.59169,104.42991,Asia/Ulaanbaatar
arp_agd_id,Anggi Airport,,,,,,Anggi,AGD,ID,WASG,-1.383333,133.867,Asia/Jayapura
arp_adi_na,Arandis Airport,,,,,,Arandis,ADI,NA,FYAR,-22.462208,14.98,Africa/Windhoek
arp_rpn_il,Ben Ya'akov Airport,,,,,,Rosh Pina,RPN,IL,LLIB,32.98013,35.571976,Asia/Jerusalem
arp_hgo_ci,Korhogo Airport,,,,,,Korhogo,HGO,CI,DIKO,9.38718,-5.55666,Africa/Abidjan
arp_nlc_us,Lemoore Naval Air Station,,,,,,Lemoore,NLC,US,KNLC,36.332462,-119.95176,America/Los_Angeles
arp_nmt_mm,Namtu Airport,,,,,,Namtu,NMT,MM,,23.083,97.383,Asia/Rangoon
arp_lgt_co,Las Gaviotas Airport,,,,,,Las Gaviotas,LGT,CO,SKGA,4.550535,-70.92525,America/Bogota
arp_shg_us,Shungnak Airport,,,,,,Shungnak,SHG,US,PAGH,66.88801,-157.16205,America/Anchorage
arp_tft_pk,Taftan Airport,,,,,,Taftan,TFT,PK,,28.9667,61.6,Asia/Karachi
arp_asa_er,Assab International Airport,,,,,,Assab,ASA,ER,HHSB,13.071742,42.64529,Africa/Asmera
arp_bso_ph,Basco Airport,,,,,,Basco,BSO,PH,RPUO,20.450825,121.97919,Asia/Manila
arp_gwa_mm,Gwa Airport,,,,,,Gwa,GWA,MM,VYGW,17.602053,94.58328,Asia/Yangon
arp_mtg_br,Mato Grosso Airport,,,,,,Mato Grosso,MTG,BR,SWVB,-14.9942,-59.9458,America/Cuiaba
arp_rsd_bs,Rock Sound International Airport,,,,,,Rock Sound,RSD,BS,MYER,24.89371,-76.17424,America/Nassau
arp_rkz_cn,Shigatse Peace Airport,,,,,,Shigatse,RKZ,CN,ZURK,29.350716,89.301735,Asia/Shanghai
arp_uam_gu,Andersen Air Force Base,cit_gum_gu,Guam,GU,,,Guam,UAM,GU,PGUA,13.585167,144.92815,Pacific/Guam
arp_bgy_it,Il Caravaggio International Airport,cit_mil_it,Milan,IT,,,Bergamo,BGY,IT,LIME,45.671734,9.703901,Europe/Rome
arp_lim_pe,Jorge Chávez International Airport,,,,,,Lima,LIM,PE,SPJC,-12.022976,-77.113174,America/Lima
arp_rig_br,Rio Grande Regional Airport,,,,,,Rio Grande,RIG,BR,,-32.0817,-52.164436,America/Sao_Paulo
arp_glw_us,Glasgow Municipal Airport,,,,,,Glasgow,GLW,US,KGLW,37.03138,-85.95389,America/Chicago
arp_icn_kr,Incheon International Airport,cit_sel_kr,Seoul,KR,,,Seoul,ICN,KR,RKSI,37.460285,126.44043,Asia/Seoul
arp_yme_ca,Matane Airport,,,,,,Matane,YME,CA,CYME,48.85536,-67.45577,America/Toronto
arp_mfv_us,Accomack County Airport,,,,,,Melfa,MFV,US,KMFV,37.644863,-75.761116,America/New_York
arp_dlb_pg,Dalbertis Airport,,,,,,Dalbertis,DLB,PG,,56.74167,23.891111,Pacific/Port_Moresby
arp_nrs_us,Imperial Beach Naval Outlying Landing Field Airport,,,,,,Imperial Beach,NRS,US,KNRS,32.566406,-117.11502,America/Los_Angeles
arp_rvt_au,Ravensthorpe Airport,,,,,,Ravensthorpe,RVT,AU,YNRV,-33.797073,120.20848,Australia/Perth
arp_nar_co,Puerto Nare Airport,,,,,,Puerto Nare,NAR,CO,SKPN,6.210027,-74.59083,America/Bogota
arp_wao_pg,Wabo Airport,,,,,,Wabo,WAO,PG,AYWB,-6.98954,145.07497,Pacific/Port_Moresby
arp_cun_mx,Cancún International Airport,,,,,,Cancún,CUN,MX,MMUN,21.038422,-86.87533,America/Cancun
arp_rbt_ke,Marsabit Airport,,,,,,Marsabit,RBT,KE,HKMB,2.34438,37.999718,Africa/Nairobi
arp_spv_pg,Sepik Plains Airport,,,,,,Sepik Plains,SPV,PG,,-3.9,143.68333,Pacific/Port_Moresby
arp_esl_ru,Elista Airport,,,,,,Elista,ESL,RU,URWI,46.373898,44.330936,Europe/Moscow
arp_rus_sb,Marau Airport,,,,,,Marau,RUS,SB,AGGU,-9.861669,160.825,Pacific/Guadalcanal
arp_snp_us,St. Paul Island Airport,,,,,,St. Paul,SNP,US,PASN,57.157658,-170.22908,America/Nome
arp_boi_us,Boise Airport,,,,,,Boise,BOI,US,KBOI,43.565113,-116.22266,America/Boise
arp_bon_an,Flamingo International Airport,,,,,,Kralendijk,BON,AN,TNCB,12.132192,-68.27269,America/Kralendijk
arp_anq_us,Tri-State Steuben County Airport,,,,,,Angola,ANQ,US,KANQ,41.639633,-85.083435,America/New_York
arp_dee_ru,Yuzhno-Kurilsk Mendeleyevo Airport,,,,,,Yuzhno-Kurilsk,DEE,RU,UHSM,43.960526,145.68417,Asia/Ust-Nera
arp_spn_mp,Saipan International Airport,,,,,,Saipan,SPN,MP,PGSN,15.119371,145.72864,Pacific/Saipan
arp_vnt_lv,Ventspils International Airport,,,,,,Ventspils,VNT,LV,EVVA,57.35968,21.545612,Europe/Riga
arp_yoe_ca,Donnelly Airport,,,,,,Donnelly,YOE,CA,,55.709576,-117.09362,America/Edmonton
arp_hdf_de,Heringsdorf Airport,,,,,,Heringsdorf,HDF,DE,EDAH,53.878143,14.155208,Europe/Berlin
arp_crj_au,Coorabie Airport,,,,,,Coorabie,CRJ,AU,,-31.894445,132.29628,Australia/Adelaide
arp_epa_ar,El Palomar Airport,,,,,,El Palomar,EPA,AR,SADP,-34.605488,-58.599808,America/Argentina/Buenos_Aires
arp_jls_br,Jales Airport,,,,,,Jales,JLS,BR,SDJL,-20.289562,-50.54578,America/Sao_Paulo
arp_mtq_au,Mitchell Airport,,,,,,Mitchell,MTQ,AU,YMIT,-26.484188,147.93764,Australia/Brisbane
arp_pmv_ve,Porlamar International Airport,,,,,,Porlamar,PMV,VE,SVMG,10.914533,-63.967754,America/Caracas
arp_cgn_de,Cologne Bonn Airport,,,,,,Cologne,CGN,DE,EDDK,50.868305,7.141736,Europe/Berlin
arp_kov_kz,Kokshetau Airport,,,,,,Kokshetau,KOV,KZ,UACK,53.330082,69.59241,Asia/Almaty
arp_psh_de,Sankt Peter-Ording Airport,,,,,,Sankt Peter-Ording,PSH,DE,EDXO,54.30873,8.684251,Europe/Berlin
arp_xgn_ao,Xangongo Airport,,,,,,Xangongo,XGN,AO,FNXA,-16.756723,14.964869,Africa/Luanda
arp_chn_kr,Jeonju Airport,,,,,,Jeonju,CHN,KR,RKJU,35.87808,127.11911,Asia/Seoul
arp_sdr_es,Santander Airport,,,,,,Santander,SDR,ES,LEXJ,43.426582,-3.821894,Europe/Madrid
arp_vln_ve,Arturo Michelena International Airport,,,,,,Valencia,VLN,VE,SVVA,10.151977,-67.92557,America/Caracas
arp_ptb_us,Dinwiddie County Airport,,,,,,Petersburg,PTB,US,KPTB,37.18418,-77.50567,America/New_York
arp_mah_es,Menorca Airport,,,,,,Menorca,MAH,ES,LEMH,39.86401,4.221258,Europe/Madrid
arp_koj_jp,Kagoshima Airport,,,,,,Kagoshima,KOJ,JP,RJFK,31.803125,130.7185,Asia/Tokyo
arp_nvy_in,Neyveli Airport,,,,,,Neyveli,NVY,IN,VONV,11.613591,79.5268,Asia/Kolkata
arp_stz_br,Santa Terezinha Airport,,,,,,Santa Terezinha,STZ,BR,SWST,-10.464721,-50.518612,America/Campo_Grande
arp_baz_br,Barcelos Airport,,,,,,Barcelos,BAZ,BR,SWBC,-0.979396,-62.918907,America/Boa_Vista
arp_lwb_us,Greenbrier Valley Airport,,,,,,Lewisburg,LWB,US,KLWB,37.857292,-80.40212,America/New_York
arp_zkl_cn,Zigong Fengming General Airport,,,,,,Zigong,ZKL,CN,,29.37785,104.62608,Asia/Shanghai
arp_aea_ki,Abemama Atoll Airport,,,,,,Abemama Atoll,AEA,KI,NGTB,0.490786,173.83003,Pacific/Tarawa
arp_cra_ro,Craiova Airport,,,,,,Craiova,CRA,RO,LRCV,44.31532,23.883493,Europe/Bucharest
arp_djg_dz,Djanet Inedbirene Airport,,,,,,Djanet,DJG,DZ,DAAJ,24.288214,9.458434,Africa/Algiers
arp_uyl_sd,Nyala Airport,,,,,,Nyala,UYL,SD,HSNN,12.054326,24.955202,Africa/Khartoum
arp_syv_us,Sylvester Airport,,,,,,Sylvester,SYV,US,KSYV,31.557516,-83.89485,America/New_York
arp_apr_pg,April River Airport,,,,,,April River,APR,PG,AYPE,-4.676416,142.54008,Pacific/Port_Moresby
arp_bxl_fj,Blue Lagoon Seaplane Base,,,,,,Nanuya Lailai,BXL,FJ,,-16.965925,177.3706,Pacific/Fiji
arp_pjc_py,Dr. Augusto Roberto Fuster International Airport,,,,,,Pedro Juan Caballero,PJC,PY,SGPJ,-22.641212,-55.830845,America/Asuncion
arp_hty_tr,Hatay Airport,,,,,,Hatay,HTY,TR,LTDA,36.363132,36.28262,Europe/Istanbul
arp_naj_az,Nakhchivan International Airport,,,,,,Nakhchivan,NAJ,AZ,UBBN,39.189205,45.458168,Asia/Baku
arp_sym_cn,Pu'er Simao Airport,,,,,,Simao,SYM,CN,ZPSM,22.793411,100.960945,Asia/Shanghai
arp_aph_us,A.P. Hill Army Airfield,,,,,,Bowling Green,APH,US,KAPH,38.06905,-77.318375,America/New_York
arp_dse_et,Combolcha Airport,,,,,,Dessie,DSE,ET,HADC,11.082747,39.712387,Africa/Addis_Ababa
arp_goc_pg,Gora Airport,,,,,,Gora,GOC,PG,AYGX,52.137577,15.778167,Pacific/Port_Moresby
arp_mwg_pg,Marawaka Airport,,,,,,Marawaka,MWG,PG,,-6.972825,145.88544,Pacific/Port_Moresby
arp_pdr_br,Presidente José Sarney Airport,,,,,,Presidente Dutra,PDR,BR,,-5.300807,-44.467274,America/Fortaleza
arp_yzx_ca,Canadian Forces Base Greenwood Airport,,,,,,Greenwood,YZX,CA,CYZX,44.9844,-64.9169,America/Halifax
arp_tkv_pf,Tatakoto Airport,,,,,,Tatakoto,TKV,PF,NTGO,-17.355593,-138.44589,Pacific/Tahiti
arp_alm_us,Alamogordo White Sands Regional Airport,cit_alm_us,Alamogordo,US,,,Alamogordo,ALM,US,KALM,32.840107,-105.9919,America/Denver
arp_yby_ca,Bonnyville Airport,,,,,,Bonnyville,YBY,CA,CYBF,54.30449,-110.74412,America/Edmonton
